ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2
0.05,0.02,1.07,-10.38,7.41,-7.12,49.68,64.61,-50.01,0.10,0.21,1.04,-0.23,11.08,-9.75,129.71,59.29,2.92
0.04,0.01,0.99,7.41,-6.15,-10.66,49.68,64.61,-50.01,0.05,0.06,0.98,3.71,1.06,-6.81,110.89,50.30,1.39
-0.00,0.04,0.95,-1.38,0.56,-5.97,50.94,46.17,-33.80,0.04,0.06,1.01,-0.92,-6.04,1.65,110.89,50.30,1.39
0.07,0.03,1.06,-3.32,1.77,-2.91,50.94,46.17,-33.80,0.08,-0.00,0.99,4.49,0.28,-9.52,110.89,50.30,1.39
0.05,0.05,1.00,13.37,-6.33,-12.15,50.94,46.17,-33.80,0.02,0.05,0.94,4.71,23.32,-15.82,112.98,55.69,-6.22
-0.00,0.03,0.93,-1.03,3.14,-10.65,54.71,57.90,-37.04,0.05,0.11,0.97,-9.92,20.38,-7.72,112.98,55.69,-6.22
0.05,0.06,1.02,-10.07,16.48,-6.19,54.71,57.90,-37.04,0.03,0.04,1.03,-9.45,19.58,-10.48,112.98,55.69,-6.22
-0.02,0.01,1.00,10.03,8.95,-10.48,54.71,57.90,-37.04,-0.06,-0.01,1.02,-10.09,12.28,-10.45,104.62,37.71,-12.30
-0.07,0.11,0.93,-11.76,10.63,-5.56,43.40,46.17,-27.32,0.01,0.15,1.04,-8.15,-4.05,-2.40,104.62,37.71,-12.30
-0.01,0.02,1.03,-5.59,2.53,-4.21,43.40,46.17,-27.32,-0.01,0.04,1.01,2.16,-8.77,-2.15,104.62,37.71,-12.30
-0.09,0.02,1.00,0.81,-2.15,0.76,43.40,46.17,-27.32,-0.04,-0.08,1.00,4.39,-6.99,6.55,102.52,32.32,-13.83
0.01,0.01,0.99,-14.95,-2.03,-0.54,40.89,32.76,-46.76,0.08,0.14,0.99,1.55,-11.75,-5.85,102.52,32.32,-13.83
0.04,0.20,1.01,-1.41,-6.68,-5.92,40.89,32.76,-46.76,-0.01,0.06,0.95,-3.01,6.71,0.28,102.52,32.32,-13.83
0.02,0.02,1.01,-10.99,6.42,5.46,40.89,32.76,-46.76,0.03,0.02,1.04,-6.08,4.07,1.73,102.52,32.32,-13.83
0.03,0.01,1.04,-4.93,3.99,-2.45,40.89,32.76,-46.76,0.02,0.03,1.01,1.77,-6.48,-4.76,106.71,32.32,-10.78
-0.03,0.02,0.94,-2.47,6.35,-6.92,38.37,39.47,-59.73,-0.01,0.04,0.92,-12.37,10.12,4.68,106.71,32.32,-10.78
0.00,-0.02,0.97,-31.01,13.79,4.78,38.37,39.47,-59.73,0.03,0.02,1.04,-23.53,11.91,6.48,106.71,32.32,-10.78
0.01,-0.02,1.06,-10.57,10.06,-2.40,38.37,39.47,-59.73,-0.04,-0.01,1.13,-12.37,1.46,-5.43,100.43,34.12,-3.17
0.02,-0.02,1.01,0.45,-1.35,-8.77,37.11,37.79,-37.04,-0.00,0.02,1.00,-0.98,-0.85,-8.27,100.43,34.12,-3.17
-0.04,-0.01,0.99,-2.14,2.79,-7.50,37.11,37.79,-37.04,0.01,-0.00,1.00,-1.14,0.47,-1.31,100.43,34.12,-3.17
-0.04,-0.02,1.00,-0.02,1.94,-2.75,37.11,37.79,-37.04,0.01,0.00,1.00,-0.87,0.74,-0.08,94.16,50.30,-7.74
-0.03,-0.02,0.99,-3.22,1.79,0.21,43.40,19.36,-85.66,0.01,-0.01,1.00,-4.84,1.59,-0.18,94.16,50.30,-7.74
-0.04,-0.02,1.00,5.85,-7.90,-13.77,43.40,19.36,-85.66,0.00,-0.00,1.00,5.13,-2.40,-11.05,94.16,50.30,-7.74
-0.04,-0.02,0.99,4.47,-4.17,-9.44,43.40,19.36,-85.66,0.00,0.01,1.00,-3.12,0.88,-4.17,102.52,35.92,-7.74
-0.02,-0.03,1.01,-2.51,-0.82,-0.51,42.14,27.74,-62.97,0.01,-0.00,1.00,3.34,-1.37,-4.36,102.52,35.92,-7.74
-0.02,-0.01,1.00,8.69,-6.70,-7.97,42.14,27.74,-62.97,-0.01,0.02,0.99,1.18,0.29,-5.33,102.52,35.92,-7.74
-0.01,-0.03,1.00,2.78,-5.00,2.07,42.14,27.74,-62.97,-0.01,-0.00,1.00,1.27,0.09,4.01,102.52,35.92,-7.74
-0.02,-0.00,0.99,0.39,-0.37,0.12,42.14,27.74,-62.97,0.01,-0.00,1.00,-1.06,0.40,-2.96,104.62,34.12,-12.30
-0.02,-0.01,1.00,-0.94,-1.35,-3.87,37.11,17.68,-69.45,0.03,0.04,1.01,-9.66,4.71,-1.92,104.62,34.12,-12.30
0.01,-0.04,1.00,-7.22,-0.99,10.44,37.11,17.68,-69.45,-0.02,-0.05,0.98,8.33,-4.78,2.41,104.62,34.12,-12.30
-0.05,-0.00,0.97,10.80,3.87,-4.26,37.11,17.68,-69.45,0.02,0.02,1.02,-1.14,5.13,3.11,104.62,37.71,-6.22
0.04,-0.03,1.02,-10.63,-4.26,13.28,33.34,29.41,-40.28,0.01,0.07,1.00,-38.67,5.25,2.40,104.62,37.71,-6.22
-0.06,0.08,0.94,-24.77,1.27,24.73,33.34,29.41,-40.28,0.06,0.19,0.96,-31.54,-7.74,63.88,104.62,37.71,-6.22
-0.04,-0.08,0.99,-26.66,-3.61,54.75,33.34,29.41,-40.28,-0.10,-0.35,1.01,-18.15,10.12,25.31,87.89,41.31,-18.39
-0.02,-0.07,1.02,-12.26,12.89,1.75,35.86,42.82,-72.70,0.04,0.03,1.04,-8.42,-16.01,4.14,87.89,41.31,-18.39
-0.01,-0.02,1.00,1.30,-4.13,7.64,35.86,42.82,-72.70,-0.07,-0.16,1.02,10.45,-5.97,-1.63,87.89,41.31,-18.39
-0.03,-0.13,1.02,17.96,-16.77,-11.59,35.86,42.82,-72.70,0.02,-0.12,1.03,18.35,-19.45,-18.40,83.71,44.91,-9.26
0.03,-0.09,1.11,8.23,-18.64,-12.69,29.57,47.85,-37.04,0.01,-0.05,1.02,-23.78,17.95,-2.28,83.71,44.91,-9.26
-0.02,-0.04,0.95,-29.82,-2.35,-3.21,29.57,47.85,-37.04,0.02,-0.12,1.10,-26.92,-4.11,-3.47,83.71,44.91,-9.26
0.00,-0.16,1.14,-32.46,-6.99,-2.28,29.57,47.85,-37.04,0.03,-0.17,1.06,-37.04,-0.16,-0.05,83.71,44.91,-15.35
0.05,-0.12,1.10,-38.91,-11.73,-11.69,20.77,49.52,-40.28,-0.02,-0.19,1.08,-49.38,44.44,-11.45,83.71,44.91,-15.35
0.02,-0.23,1.01,-51.55,1.43,-18.36,20.77,49.52,-40.28,-0.02,-0.14,1.12,-52.81,-8.68,-10.89,83.71,44.91,-15.35
-0.01,-0.32,1.08,-66.56,-10.52,-6.55,20.77,49.52,-40.28,-0.02,-0.21,1.04,-89.90,-26.12,1.33,83.71,44.91,-15.35
0.03,-0.24,1.03,-84.91,-9.25,-12.61,20.77,49.52,-40.28,0.01,-0.36,1.07,-72.41,1.71,-14.53,39.80,50.30,-10.78
0.06,-0.37,1.06,-80.23,2.19,-16.17,5.69,39.47,-53.25,0.04,-0.35,1.12,-105.55,-8.71,-2.56,39.80,50.30,-10.78
0.03,-0.35,1.03,-124.11,-0.42,-6.52,5.69,39.47,-53.25,-0.03,-0.38,0.95,-126.75,-17.97,3.91,39.80,50.30,-10.78
0.00,-0.43,0.92,-128.31,9.19,-10.08,5.69,39.47,-53.25,0.05,-0.47,0.85,-96.05,14.66,3.31,-22.93,25.13,-10.78
0.03,-0.53,0.91,-121.44,7.68,-8.64,-32.02,56.23,-66.21,-0.01,-0.54,1.02,-110.44,5.40,3.84,-22.93,25.13,-10.78
-0.01,-0.59,0.87,-132.88,1.09,-8.30,-32.02,56.23,-66.21,0.02,-0.55,0.84,-127.66,-33.68,4.87,-22.93,25.13,-10.78
0.05,-0.60,0.83,-123.99,4.33,-8.19,-32.02,56.23,-66.21,0.04,-0.56,0.65,-93.94,26.01,6.08,-91.93,48.50,12.05
0.08,-0.64,0.69,-91.42,7.55,-8.67,-81.05,31.09,-30.56,0.01,-0.71,0.86,-88.47,17.79,-2.00,-91.93,48.50,12.05
0.02,-0.75,0.79,-95.95,12.50,-9.16,-81.05,31.09,-30.56,0.05,-0.72,0.74,-99.57,10.27,1.48,-91.93,48.50,12.05
0.06,-0.70,0.61,-93.02,7.62,-5.60,-81.05,31.09,-30.56,-0.02,-0.76,0.56,-89.64,9.80,-1.34,-102.39,28.72,10.53
0.04,-0.84,0.57,-70.52,15.72,-10.34,-97.39,26.06,-27.32,0.04,-0.85,0.69,-132.13,-21.89,-0.40,-102.39,28.72,10.53
0.05,-0.80,0.57,-103.71,1.93,-6.92,-97.39,26.06,-27.32,0.01,-0.81,0.42,-108.04,4.72,4.30,-102.39,28.72,10.53
0.04,-0.84,0.43,-76.29,16.50,-6.57,-97.39,26.06,-27.32,-0.01,-0.90,0.40,-67.95,5.09,0.18,-144.21,46.70,34.88
0.00,-0.92,0.48,-66.69,13.18,-8.90,-97.39,26.06,-27.32,0.00,-0.96,0.52,-88.87,-4.75,4.88,-144.21,46.70,34.88
0.03,-0.93,0.43,-98.24,-3.98,-9.02,-114.99,22.71,44.00,-0.02,-0.98,0.26,-85.40,-1.21,-3.07,-144.21,46.70,34.88
0.04,-0.96,0.36,-66.22,-0.76,-16.13,-114.99,22.71,44.00,0.00,-0.95,0.39,-71.11,3.18,-3.68,-144.21,46.70,34.88
0.05,-1.00,0.35,-81.28,-10.11,-12.68,-114.99,22.71,44.00,0.05,-1.02,0.37,-92.47,-14.95,1.37,-173.48,35.92,56.19
0.07,-0.97,0.35,-102.12,-12.26,-10.28,-121.27,27.74,47.24,0.01,-0.96,0.12,-99.46,5.36,2.61,-173.48,35.92,56.19
0.08,-0.95,0.14,-87.82,1.78,-8.67,-121.27,27.74,47.24,-0.01,-0.97,0.09,-80.72,11.37,2.10,-173.48,35.92,56.19
0.05,-0.99,0.11,-82.65,-5.89,-11.76,-121.27,27.74,47.24,-0.01,-0.95,0.21,-103.42,-22.81,-0.53,-196.48,41.31,82.06
0.06,-0.99,0.12,-108.31,-12.02,-9.22,-143.90,37.79,92.62,0.02,-0.94,-0.07,-106.01,-21.06,7.13,-196.48,41.31,82.06
0.08,-0.92,-0.06,-96.17,-8.62,-9.64,-143.90,37.79,92.62,-0.01,-0.92,-0.12,-84.11,0.55,-1.34,-196.48,41.31,82.06
0.08,-0.95,-0.05,-89.52,-5.11,-15.40,-143.90,37.79,92.62,0.04,-0.91,-0.01,-110.54,-6.92,3.27,-240.39,46.70,95.76
0.10,-0.92,-0.10,-123.55,-7.28,-5.90,-169.04,61.26,170.42,-0.05,-0.87,-0.39,-110.26,13.53,10.41,-240.39,46.70,95.76
0.06,-0.94,-0.33,-89.92,0.12,-6.52,-169.04,61.26,170.42,-0.03,-0.92,-0.18,-92.95,-19.19,5.89,-240.39,46.70,95.76
0.10,-0.93,-0.18,-106.51,-14.53,-4.86,-169.04,61.26,170.42,-0.06,-0.86,-0.39,-115.04,-22.87,10.31,-273.85,50.30,141.43
0.09,-0.84,-0.46,-99.76,-14.36,-5.54,-172.81,66.29,264.42,-0.01,-0.83,-0.48,-74.58,-11.00,4.25,-273.85,50.30,141.43
0.11,-0.87,-0.43,-77.93,-4.43,-0.40,-172.81,66.29,264.42,-0.04,-0.85,-0.40,-92.18,-5.78,10.70,-273.85,50.30,141.43
0.10,-0.93,-0.46,-92.66,-4.89,1.48,-172.81,66.29,264.42,-0.05,-0.83,-0.58,-85.80,0.21,11.44,-273.85,50.30,141.43
0.09,-0.88,-0.61,-83.95,-0.54,3.09,-185.38,76.34,342.22,-0.04,-0.80,-0.65,-89.11,-15.81,17.36,-267.57,41.31,188.61
0.10,-0.79,-0.61,-84.53,-6.94,6.83,-185.38,76.34,342.22,-0.11,-0.74,-0.74,-73.14,3.85,17.04,-267.57,41.31,188.61
0.07,-0.79,-0.70,-68.92,-0.02,2.83,-185.38,76.34,342.22,-0.11,-0.77,-0.66,-67.63,3.56,10.00,-261.30,25.13,220.57
0.09,-0.78,-0.67,-73.45,-12.48,-1.26,-175.33,62.93,381.12,-0.08,-0.70,-0.74,-72.44,-2.19,14.66,-261.30,25.13,220.57
0.11,-0.69,-0.73,-77.37,-1.97,5.56,-175.33,62.93,381.12,-0.10,-0.66,-0.86,-68.35,13.66,16.05,-261.30,25.13,220.57
0.06,-0.70,-0.74,-63.68,9.02,3.72,-175.33,62.93,381.12,-0.11,-0.62,-0.72,-70.86,11.70,13.33,-244.57,28.72,235.80
0.09,-0.59,-0.79,-74.68,-1.14,3.34,-174.07,57.90,449.19,-0.08,-0.56,-0.91,-65.39,16.53,13.31,-244.57,28.72,235.80
0.09,-0.60,-0.85,-57.46,6.55,6.42,-174.07,57.90,449.19,-0.10,-0.55,-0.82,-54.92,6.28,13.97,-244.57,28.72,235.80
0.08,-0.58,-0.80,-61.33,4.71,8.67,-174.07,57.90,449.19,-0.13,-0.47,-0.93,-58.51,3.68,14.50,-244.57,28.72,235.80
0.07,-0.49,-0.92,-48.65,8.76,1.79,-174.07,57.90,449.19,-0.10,-0.44,-0.92,-41.76,8.61,7.67,-242.48,23.33,264.71
0.07,-0.48,-0.93,-40.41,17.88,4.14,-164.01,44.50,520.50,-0.05,-0.48,-0.81,-34.29,2.04,8.29,-242.48,23.33,264.71
0.10,-0.49,-0.84,-41.28,-2.49,5.42,-164.01,44.50,520.50,-0.09,-0.40,-0.93,-50.36,-4.15,11.94,-242.48,23.33,264.71
0.09,-0.40,-0.99,-42.56,8.76,7.38,-164.01,44.50,520.50,-0.11,-0.38,-0.99,-22.38,5.49,10.06,-242.48,26.92,279.94
0.07,-0.43,-0.92,-17.96,7.27,4.87,-164.01,44.50,520.50,-0.15,-0.48,-0.73,-23.74,-11.16,4.28,-242.48,26.92,279.94
0.12,-0.51,-0.77,-50.00,-19.55,1.96,-164.01,44.50,520.50,-0.05,-0.36,-1.03,-68.29,-23.15,4.39,-242.48,26.92,279.94
0.13,-0.37,-1.07,-47.27,21.72,2.92,-164.01,44.50,520.50,-0.19,-0.28,-1.10,-7.87,17.54,8.57,-221.57,8.94,292.11
0.04,-0.38,-1.00,5.14,22.54,4.35,-151.44,51.20,578.85,-0.13,-0.36,-0.87,4.94,5.41,3.85,-221.57,8.94,292.11
0.05,-0.33,-0.98,5.19,2.91,5.58,-151.44,51.20,578.85,-0.09,-0.28,-1.00,5.98,-11.45,-2.54,-221.57,8.94,292.11
0.08,-0.31,-0.95,11.79,10.70,-2.01,-151.44,51.20,578.85,-0.12,-0.32,-1.00,33.07,20.74,-8.71,-200.66,19.73,295.16
0.11,-0.39,-0.92,39.12,7.46,-10.08,-151.44,61.26,559.40,-0.09,-0.38,-0.83,29.50,1.07,-15.50,-200.66,19.73,295.16
0.14,-0.44,-0.90,27.35,-3.50,-7.35,-151.44,61.26,559.40,-0.10,-0.35,-1.10,45.66,8.15,-8.42,-200.66,19.73,295.16
0.16,-0.35,-1.03,70.53,14.80,-3.00,-151.44,61.26,559.40,-0.06,-0.41,-0.90,84.91,11.96,-15.71,-200.66,19.73,295.16
0.15,-0.50,-0.80,75.43,6.07,-2.91,-176.59,57.90,520.50,-0.08,-0.49,-0.88,58.59,2.82,-7.79,-242.48,34.12,276.89
0.12,-0.48,-0.96,69.44,8.51,-0.25,-176.59,57.90,520.50,-0.11,-0.45,-1.12,106.35,7.92,-18.10,-242.48,34.12,276.89
0.15,-0.47,-0.89,129.89,20.97,1.17,-176.59,57.90,520.50,0.03,-0.50,-0.60,113.81,19.53,-10.85,-242.48,34.12,276.89
0.12,-0.68,-0.66,89.46,20.23,8.13,-176.59,57.90,520.50,-0.07,-0.71,-0.68,78.53,8.93,-7.30,-244.57,28.72,235.80
0.14,-0.70,-0.73,77.98,10.36,-0.57,-177.84,62.93,432.98,-0.04,-0.67,-0.88,89.07,22.16,-16.44,-244.57,28.72,235.80
0.15,-0.66,-0.80,121.44,17.71,-2.97,-177.84,62.93,432.98,0.01,-0.82,-0.51,150.26,21.66,-23.91,-244.57,28.72,235.80
0.17,-0.81,-0.45,124.34,-2.78,0.43,-177.84,62.93,432.98,-0.00,-0.79,-0.45,84.39,-7.57,-12.02,-273.85,43.11,187.09
0.17,-0.83,-0.55,73.02,3.14,0.94,-179.10,78.02,358.43,-0.01,-0.78,-0.80,105.90,-3.91,-7.61,-273.85,43.11,187.09
0.15,-0.80,-0.61,141.90,22.15,13.34,-179.10,78.02,358.43,0.08,-0.86,-0.31,153.59,0.98,-19.22,-273.85,43.11,187.09
0.18,-0.94,-0.23,130.62,-0.64,8.12,-179.10,78.02,358.43,0.06,-0.88,-0.23,99.08,0.56,-6.40,-255.03,52.10,158.17
0.16,-0.91,-0.34,99.46,7.57,17.40,-176.59,67.96,248.21,0.00,-0.90,-0.51,133.70,14.74,-5.98,-255.03,52.10,158.17
0.16,-0.90,-0.24,163.84,8.25,16.33,-176.59,67.96,248.21,0.08,-0.94,0.04,159.66,30.83,-14.64,-255.03,52.10,158.17
0.13,-0.98,-0.02,124.44,-13.22,10.08,-176.59,67.96,248.21,0.03,-0.94,-0.15,106.67,6.01,1.48,-238.30,52.10,97.29
0.12,-0.94,-0.09,117.50,0.54,12.08,-161.50,51.20,157.45,0.04,-0.91,-0.13,152.60,17.52,-8.10,-238.30,52.10,97.29
0.13,-0.98,0.08,165.31,2.53,8.81,-161.50,51.20,157.45,0.09,-0.94,0.27,139.35,11.16,-6.99,-238.30,52.10,97.29
0.10,-0.89,0.16,117.07,-13.20,12.30,-161.50,51.20,157.45,0.05,-0.81,0.03,123.38,9.21,1.53,-196.48,44.91,66.84
0.09,-0.84,0.18,136.19,1.04,12.88,-161.50,51.20,157.45,0.04,-0.94,0.33,161.43,33.25,-0.58,-196.48,44.91,66.84
0.11,-0.96,0.36,138.11,4.59,6.80,-133.85,37.79,60.21,0.05,-0.84,0.35,121.60,9.89,0.64,-196.48,44.91,66.84
0.10,-0.84,0.39,128.18,-0.19,8.93,-133.85,37.79,60.21,0.06,-0.78,0.37,142.14,21.63,-2.56,-196.48,44.91,66.84
0.11,-0.83,0.52,141.04,4.22,3.35,-133.85,37.79,60.21,0.02,-0.75,0.58,120.29,31.17,0.69,-137.93,48.50,18.14
0.11,-0.78,0.55,114.28,4.28,3.71,-99.90,42.82,-7.87,0.03,-0.78,0.57,128.61,24.52,2.04,-137.93,48.50,18.14
0.08,-0.73,0.59,129.24,19.78,9.01,-99.90,42.82,-7.87,-0.03,-0.60,0.63,127.70,13.56,9.66,-137.93,48.50,18.14
0.05,-0.64,0.61,122.27,5.07,12.31,-99.90,42.82,-7.87,0.04,-0.71,0.71,112.46,-11.73,5.52,-81.48,25.13,-4.69
0.12,-0.68,0.80,105.48,3.56,5.44,-59.68,42.82,-53.25,0.03,-0.64,0.69,107.24,19.12,2.99,-81.48,25.13,-4.69
0.04,-0.50,0.67,121.46,28.58,15.95,-59.68,42.82,-53.25,-0.07,-0.43,0.72,123.89,23.49,9.25,-81.48,25.13,-4.69
0.07,-0.51,0.77,112.47,5.94,7.60,-59.68,42.82,-53.25,0.04,-0.59,1.05,81.69,-17.18,4.26,-8.30,26.92,-0.13
0.07,-0.49,0.98,73.58,-0.83,14.53,-29.51,32.76,-33.80,-0.00,-0.39,0.73,110.92,4.56,8.09,-8.30,26.92,-0.13
0.01,-0.35,0.86,135.98,11.97,8.48,-29.51,32.76,-33.80,0.02,-0.49,1.15,124.38,17.62,-3.49,-8.30,26.92,-0.13
0.08,-0.50,1.07,89.23,-9.69,-0.92,-29.51,32.76,-33.80,0.00,-0.36,1.15,52.86,-33.55,2.40,23.07,21.53,-1.65
0.03,-0.30,1.11,63.60,-5.57,8.44,-14.43,36.12,-40.28,0.01,-0.31,0.93,95.91,4.03,-0.91,23.07,21.53,-1.65
0.04,-0.33,1.06,93.78,-0.60,0.28,-14.43,36.12,-40.28,-0.00,-0.36,1.17,77.26,21.22,-3.05,23.07,21.53,-1.65
0.06,-0.27,1.04,31.42,3.32,5.60,-14.43,36.12,-40.28,-0.01,-0.19,1.05,13.15,-14.70,11.85,33.52,23.33,5.96
0.00,-0.18,1.05,36.49,7.37,11.95,-3.11,31.09,-30.56,0.00,-0.25,0.99,62.85,3.77,-0.10,33.52,23.33,5.96
0.05,-0.25,1.08,73.93,2.34,-5.98,-3.11,31.09,-30.56,-0.03,-0.10,1.12,39.15,6.21,2.88,33.52,23.33,5.96
0.00,-0.05,0.96,21.63,-7.46,10.85,-3.11,31.09,-30.56,-0.02,-0.12,0.97,36.11,-43.20,6.16,33.52,23.33,5.96
0.07,-0.12,1.19,52.45,-13.41,0.69,24.54,27.74,-50.01,0.08,-0.15,1.10,56.34,13.11,-5.45,58.61,41.31,-3.17
0.05,-0.11,1.03,44.45,3.53,-1.20,24.54,27.74,-50.01,-0.03,-0.03,1.06,26.30,22.99,2.69,58.61,41.31,-3.17
0.02,-0.01,0.94,14.38,6.13,7.82,24.54,27.74,-50.01,-0.02,-0.04,1.07,13.63,-21.49,8.32,58.61,41.31,-3.17
0.04,-0.06,1.17,22.27,0.04,7.44,24.54,27.74,-50.01,0.01,-0.05,1.07,37.67,9.29,-1.95,85.80,21.53,-4.69
0.03,-0.01,1.04,37.52,-7.93,-1.98,35.86,39.47,-59.73,-0.03,-0.01,1.11,23.93,-1.17,-1.74,85.80,21.53,-4.69
0.04,-0.03,1.08,9.31,-5.37,2.31,35.86,39.47,-59.73,0.03,-0.02,1.07,5.79,-12.85,5.37,85.80,21.53,-4.69
0.00,0.00,1.08,10.37,6.63,7.74,35.86,39.47,-59.73,-0.02,0.01,1.00,22.00,15.05,2.17,98.34,21.53,-4.69
0.02,0.02,0.94,16.33,3.91,1.22,43.40,26.06,-33.80,0.21,-0.16,1.05,11.84,-41.68,1.34,98.34,21.53,-4.69
-0.04,-0.02,1.11,-11.42,-7.83,2.28,43.40,26.06,-33.80,-0.04,0.04,0.98,23.88,-5.97,-0.63,98.34,21.53,-4.69
0.07,0.03,1.01,10.24,-15.99,-2.43,43.40,26.06,-33.80,0.03,0.06,0.99,8.55,-12.47,-3.19,98.34,21.53,-4.69
0.08,0.05,0.99,8.19,-9.06,-3.94,43.40,32.76,-98.63,0.06,0.10,1.01,8.63,-10.70,-3.82,98.34,21.53,-4.69
0.12,0.06,1.01,5.21,-24.93,0.00,43.40,32.76,-98.63,0.01,0.07,0.96,7.98,-6.62,0.86,98.34,21.53,-4.69
0.07,0.06,0.91,14.07,-8.11,-2.22,43.40,32.76,-98.63,0.13,0.05,1.05,14.60,-21.58,-4.69,98.34,21.53,-4.69
0.12,0.02,1.09,4.42,-7.67,1.73,43.40,32.76,-98.63,0.07,0.15,1.02,-0.17,3.76,-0.05,119.25,25.13,4.44
0.11,0.07,0.99,-1.60,3.13,2.28,52.20,44.50,-69.45,0.06,0.09,0.99,-3.25,3.11,3.97,119.25,25.13,4.44
0.08,-0.04,0.98,-1.37,1.26,2.67,52.20,44.50,-69.45,0.06,0.05,0.97,2.33,-3.28,1.56,119.25,25.13,4.44
0.05,-0.00,1.02,-2.69,8.82,2.35,52.20,44.50,-69.45,0.03,0.14,0.99,-2.66,11.10,5.48,119.25,32.32,-7.74
0.07,0.07,1.04,3.61,21.35,7.23,48.43,49.52,-66.21,0.03,0.07,1.00,-1.17,8.28,8.13,119.25,32.32,-7.74
0.08,0.03,0.95,-6.97,9.98,7.61,48.43,49.52,-66.21,0.05,0.09,0.96,-10.96,-13.30,8.55,119.25,32.32,-7.74
0.07,0.04,1.05,-14.72,14.76,6.61,48.43,49.52,-66.21,0.03,0.07,1.09,-5.74,8.92,4.58,115.07,35.92,-1.65
0.06,0.04,1.06,3.56,4.76,4.80,47.17,34.44,-75.94,0.01,0.07,0.98,1.68,27.76,3.33,115.07,35.92,-1.65
0.04,0.05,0.92,-5.00,12.47,7.91,47.17,34.44,-75.94,0.03,0.05,1.00,-15.42,-11.31,8.95,115.07,35.92,-1.65
0.02,0.01,1.07,-26.27,15.63,8.72,47.17,34.44,-75.94,0.06,0.00,0.99,-8.77,-2.30,5.75,100.43,26.92,-12.30
0.06,-0.00,1.02,-5.41,12.34,2.65,47.17,34.44,-75.94,0.04,-0.02,0.98,-7.42,9.67,-1.16,100.43,26.92,-12.30
0.01,-0.03,0.98,-4.52,12.05,8.85,47.17,34.44,-75.94,0.02,0.10,0.95,-15.63,7.01,2.31,100.43,26.92,-12.30
0.02,0.00,1.01,-8.12,3.03,1.71,47.17,34.44,-75.94,0.04,0.01,1.00,-18.55,25.34,1.22,100.43,26.92,-12.30
0.04,-0.02,1.01,-5.89,9.30,4.55,38.37,26.06,-53.25,0.00,-0.09,1.01,-19.43,12.75,-9.98,108.80,34.12,-18.39
0.03,-0.09,1.01,3.46,2.81,-2.59,38.37,26.06,-53.25,-0.01,0.02,0.98,5.57,-1.75,-8.28,108.80,34.12,-18.39
0.01,0.12,0.99,0.43,-0.21,3.43,38.37,26.06,-53.25,0.02,0.01,1.00,1.49,-5.45,-11.86,108.80,34.12,-18.39
0.09,-0.04,1.03,-0.53,9.99,2.49,38.37,26.06,-53.25,0.12,-0.08,1.05,-1.96,11.47,-23.12,117.16,8.94,-12.30
-0.04,-0.01,0.99,-2.75,-3.62,-17.11,30.83,36.12,-27.32,0.05,0.08,1.01,-6.39,1.90,-2.13,117.16,8.94,-12.30
0.04,-0.03,1.03,-15.85,-7.29,-60.47,30.83,36.12,-27.32,0.01,0.00,0.99,-9.09,1.13,7.81,117.16,8.94,-12.30
-0.06,0.02,0.94,0.68,-0.24,-49.33,30.83,36.12,-27.32,0.02,-0.04,1.00,11.71,-1.85,13.98,104.62,30.52,-27.53
0.04,-0.02,1.01,-0.41,1.38,9.12,33.34,26.06,-40.28,0.01,0.00,1.00,-1.66,0.19,-0.05,104.62,30.52,-27.53
0.03,-0.01,1.00,-1.57,-0.77,-0.03,33.34,26.06,-40.28,0.00,0.00,1.00,1.19,-0.20,-0.04,104.62,30.52,-27.53
0.02,-0.00,1.00,-0.08,0.12,0.01,33.34,26.06,-40.28,0.01,-0.00,1.00,0.35,0.02,0.00,92.07,30.52,-21.44
0.02,0.00,1.00,0.52,0.36,0.06,39.63,17.68,-37.04,0.01,0.00,1.00,0.02,0.10,0.05,92.07,30.52,-21.44
0.02,-0.00,1.00,-0.24,0.13,-0.12,39.63,17.68,-37.04,0.01,0.00,1.00,2.82,-0.75,-0.11,92.07,30.52,-21.44
0.02,-0.01,1.00,-0.21,-0.27,-0.44,39.63,17.68,-37.04,0.01,0.01,1.00,-0.15,0.15,0.08,92.07,30.52,-21.44
0.02,-0.00,1.00,-1.08,-0.28,-0.03,43.40,16.00,-33.80,0.00,-0.00,1.01,1.76,-0.66,0.06,92.07,30.52,-21.44
0.02,-0.01,1.00,0.56,0.05,0.17,43.40,16.00,-33.80,0.01,0.01,1.00,1.35,-1.62,-0.08,92.07,30.52,-21.44
0.02,0.00,1.00,-0.35,-0.34,-0.05,43.40,16.00,-33.80,0.01,0.01,0.98,0.49,-10.16,-1.18,92.07,30.52,-21.44
0.04,-0.09,1.03,3.21,-3.53,12.25,43.40,16.00,-33.80,-0.02,-0.01,1.06,-1.56,7.38,0.04,100.43,23.33,-18.39
0.02,0.02,1.00,1.17,2.19,-0.16,40.89,29.41,-27.32,0.01,-0.00,1.00,0.38,-1.09,-0.21,100.43,23.33,-18.39
0.09,0.05,1.02,3.68,13.75,-0.93,40.89,29.41,-27.32,0.02,0.04,1.00,-1.05,1.60,-3.28,100.43,23.33,-18.39
0.03,-0.05,1.02,-10.77,60.81,-5.07,40.89,29.41,-27.32,0.01,0.01,1.00,0.61,-0.37,-0.02,92.07,23.33,-15.35
